id,name,sku,upc,url_key,image,description,special_price,regular_price,tier_prices,min price,categories,status
9162,Men's Reading Glasses Countertop Display,GM750,731015175475,men-s-reading-glasses-countertop-display,"https://www.koleimports.com/media/catalog/product/G/M/GM750_3.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Great for everyday wear, these Men's Reading Glasses are frameless and come in brown, grey and black. Each display includes thirty pairs of glasses and contain six of each of the following powers: +3.00, +2.50, +2.00, +1.50 and +1.00. All glasses are packaged in a simple PDQ making shelf display simple and easy.,Men's Reading Glasses Countertop Display,Gafas D/Lectura P/Hombre",,0.94,,0.94,"Vision Care, Reading Glasses",IN_STOCK
4830,Travel Bottle Set,BI552,731015199518,travel-bottle-set,"https://www.koleimports.com/media/catalog/product/B/I/BI552.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Get through airport checkpoints quickly and easily with this 2-piece set of travel bottles featuring one screw-on flip top bottle and one spray bottle.  Great for lotions, sprays and more! Bottles are transparent and small, making them the perfect travel companion. Set comes packaged in a poly bag with header card.,Travel Bottle Set,Set De Recipiente Plastico",,1.19,"0.99,0.9",0.9,"Travel Goods, Travel Bottles & Containers",IN_STOCK
30429,Travel Twist Top & Spray Bottle Set,BI801,731015216734,travel-twist-top-spray-bottle-set,"https://www.koleimports.com/media/catalog/product/B/I/BI801_3.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Ideal for shampoos, conditioners, hairspray and lotions, this 3-piece Travel Twist Top & Spray Bottle Set features durable plastic containers that hold the perfect amount for trips to make travel easier. Set includes two twist top bottles and one spray bottle with a cap. Comes packaged in a poly bag with a header card.,Travel Twist Top & Spray Bottle Set,",,1.33,"1.11,1.01",1.01,"Travel Goods, Travel Bottles & Containers",IN_STOCK
56799,Cabeau Gray Luggage Tag Synthetic Leather Two Pack,DD481,815158011729,cabeau-gray-luggage-tag-synthetic-leather-two-pack-dd481,"https://www.koleimports.com/media/catalog/product/D/D/DD481.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Perfect for identifying luggage, gym bags, and other portable items, this two-piece light gray luggage tag set helps guarantee you'll always find what you're looking for! Each tag is made of rubber faux synthetic leather, has an insert for labeling and a metal belt-like buckle at the top for attachment.  Comes packaged alone. ,Cabeau Gray Luggage Tag Synthetic Leather Two Pack,",,0.78,"0.65,0.59",0.59,"Closeouts, Specials, Travel Goods, Luggage Accessories",IN_STOCK
46932,Black Travel Shoe Pouches,FB467,680087003356,black-travel-shoe-pouches,"https://www.koleimports.com/media/catalog/product/F/B/FB467.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Black Travel Shoe Pouches,",,1.13,"0.94,0.85",0.85,"Closeouts, Specials, Travel Goods, Travel Organization",IN_STOCK
46370,3 Pack Luggage Pouches,UU905,731015274468,3-pack-luggage-pouches,"https://www.koleimports.com/media/catalog/product/U/U/UU905.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Traveling is made easy with this set of Luggage Pouches.  Each pack comes with 3 pouches designated for different travel necessities. Bag one is for cosmetics and toiletries, bag 2 is for undergarments and bag 3 is for shirts or socks. Also great for keeping used laundry separated while on the road. Comes in 2 assorted colors - dark gray and lime green. Pouches come packaged on a hanging card. Bag measurements are 9.25"" x 7.88"", 9.25"" x 11.2"" and 13.1"" x  11"". ,3 Pack Luggage Pouches,",,3.12,"2.6,2.36",2.36,"Travel Goods, Luggage Accessories",IN_STOCK
33489,Travel Bottle Set in Zippered Pouch,OL582,731015231614,travel-bottle-set-in-zippered-pouch,"https://www.koleimports.com/media/catalog/product/O/L/OL582.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Perfect for air travel, this 4-piece Travel Bottle Set includes three press top bottles and one spray bottle in different colors for easy identification in a reusable plastic zipper pouch.  Great for transporting shampoos, conditioners, lotions and hair sprays.  Each bottle holds 3.3 fluid ounces.   Comes loose.  ,Travel Bottle Set in Zippered Pouch,",,2.28,"1.9,1.73",1.73,"Travel Goods, Travel Bottles & Containers",IN_STOCK
46953,Blue Hanging Toiletry Kit,FB488,680087005138,blue-hanging-toiletry-kit,https://www.koleimports.com/media/catalog/product/placeholder/default/Untitled-4_1.jpg,"Blue Hanging Toiletry Kit,",,2.64,"2.2,2",2,"Closeouts, Specials, Travel Goods, Travel Organization",IN_STOCK
46984,Purple Medium Hold-All Travel Organizer Wallet,FB519,680087005008,purple-medium-hold-all-travel-organizer-wallet,https://www.koleimports.com/media/catalog/product/placeholder/default/Untitled-4_1.jpg,"Purple Medium Hold-All Travel Organizer Wallet,",,1.66,"1.38,1.25",1.25,"Closeouts, Specials, Travel Goods, Travel Organization",IN_STOCK
31947,Travel Container Set in Zipper Case,OL096,731015224272,travel-container-set-in-zipper-case,"https://www.koleimports.com/media/catalog/product/O/L/OL096.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Perfect for travel and on the go, this 7-piece Travel Container Set features an assortment of plastic containers for all of your personal care needs.  Set includes: 2 press top shampoo/conditioner/lotion bottles, 1 spray bottle and 3 small round screw-top containers in a transparent zipper case with a hanging loop for easy storage.  Comes loose with a hang tag.,Travel Container Set in Zipper Case,",,3.29,"2.74,2.49",2.49,"Travel Goods, Travel Bottles & Containers",IN_STOCK
30430,Travel Twist Top & Lotion Pump Bottle Set,BI802,731015216741,travel-twist-top-lotion-pump-bottle-set,"https://www.koleimports.com/media/catalog/product/B/I/BI802-2.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Ideal for shampoos, conditioners and lotions, this 2-piece Travel Twist Top & Lotion Pump Bottle Set features durable plastic containers that hold the perfect amount for trips to make travel easier. Set includes one twist top bottle and one lotion pump bottle. Comes packaged in a poly bag with a header card.,Travel Twist Top & Lotion Pump Bottle Set,",,1.29,"1.08,0.98",0.98,"Travel Goods, Travel Bottles & Containers",IN_STOCK
46942,"Portable Digital Luggage Scale, Matte",FB477,680087004315,portable-digital-luggage-scale-matte,https://www.koleimports.com/media/catalog/product/placeholder/default/Untitled-4_1.jpg,"Portable Digital Luggage Scale, Matte,",,3.96,"3.3,3",3,"Closeouts, Specials, Travel Goods, Luggage Accessories",IN_STOCK
46937,Navy Small Laundry Pouch,FB472,680087003387,navy-small-laundry-pouch,https://www.koleimports.com/media/catalog/product/placeholder/default/Untitled-4_1.jpg,"Navy Small Laundry Pouch,",,1.13,"0.94,0.85",0.85,"Closeouts, Specials, Travel Goods, Travel Organization",IN_STOCK
40900,Passport Holder Wallet Countertop Display,HH899,630187075098,passport-holder-wallet-countertop-display,"https://www.koleimports.com/media/catalog/product/H/H/HH899.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Keep your important documents and cards organized with this Passport Holder Wallet featuring a durable folding case with a clear protective slot and two solid black slots. Measures approximately 3.75"" x 5.75"". Comes with two styles. Comes packaged in a poly bag. Countertop display comes with 12 pieces.,Passport Holder Wallet Countertop Display,",,0.55,,0.55,"Closeouts, Specials, Travel Goods, Travel Pouches",IN_STOCK
58677,American Tourister Travel Blanket & Inflatable Pillow Set,DC219,750576007803,navy-inflatable-pillow-blanket-set-dc219,"https://www.koleimports.com/media/catalog/product/D/C/DC219.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","A good night's sleep is always necessary, but especially before and after travel, adventure, vacation, or a combination of the three. Be ready to sleep on the flight, car, or train ride to your vacation destination with this American Tourister Travel Blanket and Inflatable Pillow Set! It comes with a soft dark blue blanket that measures approximately 60"" x 45"", and a plush inflatable pillow that measures approximately 15"" x 11"". The inflatable pillow insert deflates quickly for easy storage, and the blanket and pillow pouch are machine washable. The blanket and inflatable pillow insert come inside of the zip-up pillow pouch, which itself is packaged in a hanging wrap-around.,American Tourister Travel Blanket & Inflatable Pillow Set,",,3.96,"3.3,3",3,"Closeouts, Specials, Travel Goods, Travel Comfort",IN_STOCK
56796,Cabeau Green Luggage Tag Synthetic Leather Two Pack,DD480,815158011712,cabeau-green-luggage-tag-synthetic-leather-two-pack-dd480,"https://www.koleimports.com/media/catalog/product/D/D/DD480.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Perfect for identifying luggage, gym bags, and other portable items, this two-piece bright green luggage tag set helps guarantee you'll always find what you're looking for! Each tag is made of rubber faux synthetic leather, has an insert for labeling and a metal belt-like buckle at the top for attachment.  Comes packaged alone. ,Cabeau Green Luggage Tag Synthetic Leather Two Pack,",,0.78,"0.65,0.59",0.59,"Closeouts, Specials, Travel Goods, Luggage Accessories",IN_STOCK
56802,Cabeau Purple Luggage Tag Synthetic Leather Two Pack,DD482,815158011736,cabeau-purple-luggage-tag-synthetic-leather-two-pack-dd482,"https://www.koleimports.com/media/catalog/product/D/D/DD482.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Perfect for identifying luggage, gym bags, and other portable items, this two-piece vibrant purple luggage tag set helps guarantee you'll always find what you're looking for! Each tag is made of rubber faux synthetic leather, has an insert for labeling and a metal belt-like buckle at the top for attachment.  Comes packaged alone. ,Cabeau Purple Luggage Tag Synthetic Leather Two Pack,",,0.78,"0.65,0.59",0.59,"Closeouts, Specials, Travel Goods, Luggage Accessories",IN_STOCK
56793,Cabeau Black Luggage Tag Synthetic Leather Two Pack,DD479,815158011705,cabeau-black-luggage-tag-synthetic-leather-two-pack-dd479,"https://www.koleimports.com/media/catalog/product/D/D/DD479.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Perfect for identifying luggage, gym bags, and other portable items, this two-piece black luggage tag set helps guarantee you'll always find what you're looking for! Each tag is made of rubber faux synthetic leather, has an insert for labeling and a metal belt-like buckle at the top for attachment.  Comes packaged alone. ,Cabeau Black Luggage Tag Synthetic Leather Two Pack,",,0.78,"0.65,0.59",0.59,"Closeouts, Specials, Travel Goods, Luggage Accessories",IN_STOCK
38900,Traveling Personal Care Kit,OT070,731015253357,traveling-personal-care-kit,"https://www.koleimports.com/media/catalog/product/O/T/OT070.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Pack a travel bag that's organized and useful with this 4-piece Traveling Personal Care Kit featuring a shower sponge, comb and durable plastic containers for holding essentials. Includes a toothbrush holder, soap box, comb with hook and a mesh shower sponge with a woven hanging loop. Kit comes in a durable plastic storage bag with a zip closure.  Comes packaged in a hanging poly bag.  ,Traveling Personal Care Kit,",,2.28,"1.9,1.73",1.73,"Closeouts, Specials, Travel Goods, Travel Bottles & Containers",IN_STOCK
9221,Inflatable Travel Pillow,GM809,731015194896,inflatable-travel-pillow-24,"https://www.koleimports.com/media/catalog/product/G/M/GM809.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Ideal for trains, planes and automobiles, this Inflatable Travel Pillow easily deflates for easy storage in bags and luggage and features an anti-stress design that comforts head and neck perfectly. Measures approximately 11"" wide when fully inflated. Comes in assorted colors. Comes packaged in a hanging poly bag.,Inflatable Travel Pillow,",,1.15,"0.96,0.87",0.87,"Closeouts, Specials, Travel Goods, Travel Comfort",IN_STOCK
31959,Foldaway Shopping Cart,OL174,731015224364,foldaway-shopping-cart,"https://www.koleimports.com/media/catalog/product/O/L/OL174_1.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Perfect for carrying groceries, books, paper, personal items and more, this Foldaway Shopping Cart features a plastic cart with a retractable handle and durable tires that folds into a compact size. Holds up to 55 pounds. Folded size: 15"" x 14"" x 3"".  Open size: 15"" x 14"" x 13"".  Comes packaged with a wrap around.,Foldaway Shopping Cart,",,21.88,"18.23,18.23",18.23,"Travel Goods, Travel Organization",IN_STOCK
49652,Travel Tech Organizer,GW693,08079841672,travel-tech-organizer,"https://www.koleimports.com/media/catalog/product/G/W/GW693.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Travel Tech Organizer,",,1.19,"0.99,0.9",0.9,"Closeouts, Specials, Travel Goods, Travel Organization",IN_STOCK
35566,Toiletry Travel Bottle Set,OS341,731015237586,toiletry-travel-bottle-set,"https://www.koleimports.com/media/catalog/product/O/S/OS341.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Take all your essentials on the go with this 6-piece Toiletry Travel Bottle Set featuring an assortment of durable plastic containers that fit in a convenient zippered carrying bag with a hanging loop. Set includes: 1- 1.69 ounce tube, 2 - 2.7 ounce bottles, 1 - lotion container, 1 - toothbrush holder and 1 - soap holder.  Meets airline requirements.  Comes packaged in a hanging poly bag.,Toiletry Travel Bottle Set,",,3.67,"3.06,2.78",2.78,"Travel Goods, Travel Bottles & Containers",IN_STOCK
37145,Bamboo Travel Pillow,OS085,731015239207,bamboo-travel-pillow-os085,"https://www.koleimports.com/media/catalog/product/O/S/OS085_1.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Travel more comfortably and enjoyably with this Bamboo Travel Pillow featuring a U-shaped design that lets you rest your head and neck. Pillow has a removable cover made of luxuriously soft bamboo and is filled with high quality memory foam. Pillow fits snugly around your neck for maximum support so you feel refreshed when you arrive at your destination. Measures approximately 12"" x 4"" x 13"". Comes packaged with a wrap around.,Bamboo Travel Pillow,",,9.09,"7.58,6.89",6.89,"Travel Goods, Travel Comfort",IN_STOCK
